STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
72223013894,2024-01-04T05:59:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,KMOB ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-01-04T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"320,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0033,1","+0022,1","10206,1"
72223013894,2024-01-04T06:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"320,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0033,5","+0022,5","10206,5"
72223013894,2024-01-04T07:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"320,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0028,5","+0017,5","10209,5"
72223013894,2024-01-04T08:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"330,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0028,5","+0011,5","10210,5"
72223013894,2024-01-04T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"330,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0028,1","+0011,1","10210,1"
72223013894,2024-01-04T09:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"330,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0022,5","+0006,5","10210,5"
72223013894,2024-01-04T10:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"330,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0022,5","+0006,5","10213,5"
72223013894,2024-01-04T11:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"360,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0022,5","+0006,5","10215,5"
72223013894,2024-01-04T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"360,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0022,1","+0006,1","10215,1"
72223013894,2024-01-04T12:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0022,5","+0000,5","10225,5"
72223013894,2024-01-04T13:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"350,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0039,5","+0011,5","10233,5"
72223013894,2024-01-04T14:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"010,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0067,5","+0011,5","10241,5"
72223013894,2024-01-04T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"010,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0067,1","+0011,1","10241,1"
72223013894,2024-01-04T15:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"010,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0089,5","+0017,5","10241,5"
72223013894,2024-01-04T16:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"030,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0106,5","+0000,5","10235,5"
72223013894,2024-01-04T17:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0122,5","+0000,5","10226,5"
72223013894,2024-01-04T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"320,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0122,1","+0000,1","10226,1"
72223013894,2024-01-04T18:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"020,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0133,5","-0006,5","10217,5"
72223013894,2024-01-04T19:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0139,5","-0006,5","10214,5"
72223013894,2024-01-04T20:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"350,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0144,5","+0006,5","10213,5"
72223013894,2024-01-04T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"350,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0144,1","+0006,1","10213,1"
72223013894,2024-01-04T21:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"350,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0133,5","+0011,5","10214,5"
72223013894,2024-01-04T22:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0106,5","+0017,5","10217,5"
72223013894,2024-01-04T23:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0067,5","+0028,5","10219,5"
72223013894,2024-01-05T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"350,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0067,1","+0028,1","10219,1"
72223013894,2024-01-05T00:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0050,5","+0022,5","10218,5"
72223013894,2024-01-05T01:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"010,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0056,5","+0022,5","10218,5"
72223013894,2024-01-05T02:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0056,5","+0017,5","10216,5"
72223013894,2024-01-05T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"040,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0056,1","+0017,1","10216,1"
72223013894,2024-01-05T03:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0028,5","+0006,5","10219,5"
72223013894,2024-01-05T04:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"020,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0050,5","+0011,5","10215,5"
72223013894,2024-01-05T05:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"040,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0039,5","+0006,5","10209,5"
72223013894,2024-01-05T05:59:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,KMOB ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-01-05T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"040,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0039,1","+0006,1","10209,1"
72223013894,2024-01-05T08:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"030,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0039,5","+0006,5","10212,5"
72223013894,2024-01-05T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"030,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0039,1","+0006,1","10212,1"
72223013894,2024-01-05T09:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"010,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0028,5","+0000,5","10210,5"
72223013894,2024-01-05T10:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"020,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0033,5","+0000,5","10211,5"
72223013894,2024-01-05T11:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"020,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0033,5","+0000,5","10212,5"
72223013894,2024-01-05T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"020,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0033,1","+0000,1","10212,1"
72223013894,2024-01-05T12:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"080,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0028,5","+0000,5","10208,5"
72223013894,2024-01-05T13:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0056,5","+0017,5","10206,5"
72223013894,2024-01-05T14:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0094,5","+0039,5","10196,5"
72223013894,2024-01-05T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0094,1","+0039,1","10196,1"
72223013894,2024-01-05T15:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0133,5","+0061,5","10189,5"
72223013894,2024-01-05T16:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"100,5,N,0067,5","06096,5,M,N","016093,5,N,5","+0156,5","+0083,5","10175,5"
72223013894,2024-01-05T17:48:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"100,5,N,0082,5","00701,5,M,N","016093,5,N,5","+0161,5","+0100,5","99999,9"
72223013894,2024-01-05T17:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0072,5","00701,5,M,N","016093,5,N,5","+0161,5","+0100,5","10164,5"
72223013894,2024-01-05T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"110,1,N,0072,1","99999,9,9,N","016000,1,9,9","+0161,1","+0100,1","10164,1"
72223013894,2024-01-05T18:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"100,5,N,0072,5","00610,5,M,N","016093,5,N,5","+0161,5","+0111,5","10150,5"
72223013894,2024-01-05T19:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0082,5","00579,5,M,N","016093,5,N,5","+0156,5","+0111,5","10124,5"
72223013894,2024-01-05T20:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"100,5,N,0077,5","00640,5,M,N","016093,5,N,5","+0156,5","+0111,5","10113,5"
72223013894,2024-01-05T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"100,1,N,0077,1","99999,9,9,N","016000,1,9,9","+0156,1","+0111,1","10113,1"
72223013894,2024-01-05T21:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0077,5","00549,5,M,N","016093,5,N,5","+0150,5","+0111,5","10106,5"
72223013894,2024-01-05T22:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0067,5","00518,5,M,N","011265,5,N,5","+0150,5","+0117,5","10104,5"
72223013894,2024-01-05T23:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"070,5,N,0041,5","00335,5,M,N","006437,5,N,5","+0139,5","+0128,5","10099,5"
72223013894,2024-01-06T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"070,1,N,0041,1","99999,9,9,N","006000,1,9,9","+0139,1","+0128,1","10099,1"
72223013894,2024-01-06T00:14:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"080,5,N,0062,5","00274,5,M,N","009656,5,N,5","+0139,5","+0128,5","99999,9"
72223013894,2024-01-06T00:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0113,5","00152,5,M,N","004828,5,N,5","+0144,5","+0139,5","10081,5"
72223013894,2024-01-06T01:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0082,5","00152,5,M,N","011265,5,N,5","+0150,5","+0139,5","10067,5"
72223013894,2024-01-06T02:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0088,5","00274,5,M,N","011265,5,N,5","+0150,5","+0139,5","10054,5"
72223013894,2024-01-06T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"110,1,N,0088,1","99999,9,9,N","011000,1,9,9","+0150,1","+0139,1","10054,1"
72223013894,2024-01-06T03:37:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"260,5,N,0051,5","00274,5,M,N","001609,5,N,5","+0156,5","+0150,5","99999,9"
72223013894,2024-01-06T03:45:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"230,5,N,0041,5","00274,5,M,N","004828,5,N,5","+0156,5","+0150,5","99999,9"
72223013894,2024-01-06T03:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"120,5,N,0026,5","00823,5,M,N","004828,5,N,5","+0156,5","+0150,5","10063,5"
72223013894,2024-01-06T04:13:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"210,5,N,0021,5","01250,5,M,N","011265,5,N,5","+0167,5","+0150,5","99999,9"
72223013894,2024-01-06T04:35:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"170,5,N,0026,5","00671,5,M,N","011265,5,N,5","+0167,5","+0150,5","99999,9"
72223013894,2024-01-06T04:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"170,5,N,0036,5","00244,5,M,N","011265,5,N,5","+0167,5","+0150,5","10061,5"
72223013894,2024-01-06T05:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"130,5,N,0031,5","00701,5,M,N","011265,5,N,5","+0172,5","+9999,9","10054,5"
72223013894,2024-01-06T05:59:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,KMOB ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-01-06T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"130,1,N,0031,1","99999,9,9,N","011000,1,9,9","+0172,1","+9999,9","10054,1"
72223013894,2024-01-06T06:10:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"140,5,N,0026,5","00152,5,M,N","011265,5,N,5","+0172,5","+9999,9","99999,9"
72223013894,2024-01-06T06:32:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0026,5","00122,5,M,N","009656,5,N,5","+0172,5","+9999,9","99999,9"
72223013894,2024-01-06T06:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"230,5,N,0021,5","00152,5,M,N","004023,5,N,5","+0172,5","+0172,5","10053,5"
72223013894,2024-01-06T07:06:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"220,5,N,0021,5","00152,5,M,N","006437,5,N,5","+0172,5","+0172,5","99999,9"
72223013894,2024-01-06T07:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"240,5,N,0021,5","00244,5,M,N","016093,5,N,5","+0172,5","+0172,5","10054,5"
72223013894,2024-01-06T08:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"250,5,N,0036,5","00183,5,M,N","016093,5,N,5","+0172,5","+0167,5","10058,5"
72223013894,2024-01-06T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"250,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0172,1","+0167,1","10058,1"
72223013894,2024-01-06T09:39:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"280,5,N,0036,5","00579,5,M,N","016093,5,N,5","+0161,5","+0150,5","99999,9"
72223013894,2024-01-06T09:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"260,5,N,0036,5","00792,5,M,N","016093,5,N,5","+0161,5","+0150,5","10063,5"
72223013894,2024-01-06T10:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"270,5,V,0051,5","00518,5,M,N","016093,5,N,5","+0150,5","+0128,5","10074,5"
72223013894,2024-01-06T11:56:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,99999,V020,"280,1,V,0041,1","00457,1,9,N","011265,1,9,9","+0133,1","+0106,1","10086,1"
72223013894,2024-01-06T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"280,1,N,0041,1","99999,9,9,N","011000,1,9,9","+0133,1","+0106,1","10086,1"
72223013894,2024-01-06T12:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"290,5,N,0041,5","00488,5,M,N","016093,5,N,5","+0111,5","+0078,5","10101,5"
72223013894,2024-01-06T13:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,V,0031,5","00457,5,M,N","016093,5,N,5","+0106,5","+0072,5","10109,5"
72223013894,2024-01-06T14:18:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"300,5,N,0041,5","00396,5,M,N","016093,5,N,5","+0111,5","+0072,5","99999,9"
72223013894,2024-01-06T14:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"290,5,N,0041,5","00427,5,M,N","016093,5,N,5","+0106,5","+0067,5","10115,5"
72223013894,2024-01-06T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"290,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0106,1","+0067,1","10115,1"
72223013894,2024-01-06T15:24:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"320,5,N,0051,5","00457,5,M,N","016093,5,N,5","+0117,5","+0072,5","99999,9"
72223013894,2024-01-06T15:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"310,5,N,0031,5","00457,5,M,N","016093,5,N,5","+0117,5","+0072,5","10121,5"
72223013894,2024-01-06T16:23:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0122,5","+0072,5","99999,9"
72223013894,2024-01-06T16:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0133,5","+0072,5","10119,5"
72223013894,2024-01-06T17:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"270,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0139,5","+0067,5","10113,5"
72223013894,2024-01-06T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"270,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0139,1","+0067,1","10113,1"
72223013894,2024-01-06T18:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0150,5","+0067,5","10107,5"
72223013894,2024-01-06T19:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0161,5","+0067,5","10103,5"
72223013894,2024-01-06T20:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"270,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","+0061,5","10106,5"
72223013894,2024-01-06T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"270,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0156,1","+0061,1","10106,1"
72223013894,2024-01-06T21:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0150,5","+0056,5","10116,5"
72223013894,2024-01-06T22:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0128,5","+0061,5","10124,5"
72223013894,2024-01-06T23:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"310,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0100,5","+0056,5","10136,5"
72223013894,2024-01-07T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"310,1,N,0036,1","22000,1,9,N","016000,1,9,9","+0100,1","+0056,1","10136,1"
72223013894,2024-01-07T00:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0083,5","+0044,5","10142,5"
72223013894,2024-01-07T01:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"280,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0072,5","+0044,5","10151,5"
72223013894,2024-01-07T02:41:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,C,0000,5","00579,5,M,N","016093,5,N,5","+0078,5","+0044,5","99999,9"
72223013894,2024-01-07T02:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"280,5,N,0021,5","00579,5,M,N","016093,5,N,5","+0072,5","+0044,5","10158,5"
72223013894,2024-01-07T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"280,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0072,1","+0044,1","10158,1"
72223013894,2024-01-07T03:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0078,5","+0044,5","10160,5"
72223013894,2024-01-07T04:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0026,5","22000,5,9,N","011265,5,N,5","+0078,5","+0039,5","10169,5"
72223013894,2024-01-07T05:03:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"320,5,N,0026,5","00488,5,M,N","016093,5,N,5","+0078,5","+0039,5","99999,9"
72223013894,2024-01-07T05:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"320,5,N,0041,5","00488,5,M,N","016093,5,N,5","+0072,5","+0039,5","10172,5"
72223013894,2024-01-07T05:59:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,KMOB ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-01-07T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"320,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0072,1","+0039,1","10172,1"
72223013894,2024-01-07T06:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"320,5,N,0046,5","00457,5,M,N","016093,5,N,5","+0072,5","+0033,5","10180,5"
72223013894,2024-01-07T07:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"300,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0072,5","+0028,5","10189,5"
