STATION,DATE_TIME,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,DATE,EVENT
72323003856,2024-07-17T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0239,5","+0222,5","10154,5",07/17/2024,
72323003856,2024-07-17T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"170,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0239,1","+0222,1","10154,1",07/17/2024,
72323003856,2024-07-17T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"210,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0228,5","10157,5",07/17/2024,
72323003856,2024-07-17T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0278,5","+0233,5","10160,5",07/17/2024,
72323003856,2024-07-17T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"200,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0294,5","+0239,5","10160,5",07/17/2024,
72323003856,2024-07-17T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"200,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0294,1","+0239,1","10160,1",07/17/2024,
72323003856,2024-07-17T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0317,5","+0239,5","10159,5",07/17/2024,
72323003856,2024-07-17T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0322,5","+0233,5","10156,5",07/17/2024,
72323003856,2024-07-17T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0328,5","+0233,5","10146,5",07/17/2024,
72323003856,2024-07-17T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"270,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0328,1","+0233,1","10146,1",07/17/2024,
72323003856,2024-07-17T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"280,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0322,5","+0206,5","10136,5",07/17/2024,
72323003856,2024-07-17T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0051,5","07620,5,M,N","016093,5,N,5","+0328,5","+0217,5","10132,5",07/17/2024,
72323003856,2024-07-17T20:14:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"320,5,N,0108,5","07620,5,M,N","016093,5,N,5","+0306,5","+0211,5","99999,9",07/17/2024,
72323003856,2024-07-17T20:50:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"350,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0270,5","+0230,5","99999,9",07/17/2024,
72323003856,2024-07-17T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"340,5,N,0036,5","03048,5,M,N","016093,5,N,5","+0272,5","+0222,5","10138,5",07/17/2024,
72323003856,2024-07-17T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"340,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0272,1","+0222,1","10138,1",07/17/2024,
72323003856,2024-07-17T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"310,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0311,5","+0217,5","10131,5",07/17/2024,
72323003856,2024-07-17T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0041,5","07620,5,M,N","016093,5,N,5","+0278,5","+0233,5","10130,5",07/17/2024,
72323003856,2024-07-17T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0283,5","+0239,5","10140,5",07/17/2024,
72323003856,2024-07-29T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"190,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0256,1","+0239,1","10174,1",07/29/2024,
72323003856,2024-07-29T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","03353,5,M,N","016093,5,N,5","+0250,5","+0239,5","10176,5",07/29/2024,
72323003856,2024-07-29T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0244,5","+0239,5","10171,5",07/29/2024,
72323003856,2024-07-29T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0233,5","10175,5",07/29/2024,
72323003856,2024-07-29T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"130,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0239,1","+0233,1","10175,1",07/29/2024,
72323003856,2024-07-29T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0239,5","+0233,5","10176,5",07/29/2024,
72323003856,2024-07-29T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0233,5","+0228,5","10176,5",07/29/2024,
72323003856,2024-07-29T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0228,5","+0228,5","10174,5",07/29/2024,
72323003856,2024-07-29T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",07/29/2024,
72323003856,2024-07-29T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0228,1","+0228,1","10174,1",07/29/2024,
72323003856,2024-07-29T06:14:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","009656,5,N,5","+0228,5","+0222,5","10176,5",07/29/2024,
72323003856,2024-07-29T07:21:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","002816,5,V,5","+0222,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T07:30:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","001609,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T07:41:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","000805,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T07:51:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","00091,5,W,N","001207,5,N,5","+0220,5","+0220,5","99999,9",07/29/2024,
72323003856,2024-07-29T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","00091,5,W,N","001207,5,N,5","+0222,5","+0217,5","10176,5",07/29/2024,
72323003856,2024-07-29T08:00:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","02134,5,M,N","001207,5,N,5","+0222,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T08:23:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","01341,5,M,N","002414,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T08:26:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","01341,5,M,N","004828,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","02438,5,M,N","016093,5,N,5","+0228,5","+0222,5","10174,5",07/29/2024,
72323003856,2024-07-29T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0228,1","+0222,1","10174,1",07/29/2024,
72323003856,2024-07-29T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0015,5","01097,5,M,N","016093,5,N,5","+0228,5","+0222,5","10174,5",07/29/2024,
72323003856,2024-07-29T10:38:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"150,5,N,0015,5","00792,5,M,N","016093,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0015,5","01097,5,M,N","016093,5,N,5","+0228,5","+0222,5","10174,5",07/29/2024,
72323003856,2024-07-29T11:44:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","00701,5,M,N","016093,5,N,5","+0228,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","00732,5,M,N","016093,5,N,5","+0228,5","+0222,5","10178,5",07/29/2024,
72323003856,2024-07-29T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0228,1","+0222,1","10178,1",07/29/2024,
72323003856,2024-07-29T12:32:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","00183,5,M,N","016093,5,N,5","+0233,5","+0228,5","99999,9",07/29/2024,
72323003856,2024-07-29T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"200,5,N,0015,5","00213,5,M,N","016093,5,N,5","+0239,5","+0228,5","10181,5",07/29/2024,
72323003856,2024-07-29T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"230,5,N,0031,5","00213,5,M,N","016093,5,N,5","+0239,5","+0228,5","10186,5",07/29/2024,
72323003856,2024-07-29T14:16:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"250,5,N,0031,5","00305,5,M,N","016093,5,N,5","+0250,5","+0233,5","99999,9",07/29/2024,
72323003856,2024-07-29T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"270,5,N,0015,5","00305,5,M,N","016093,5,N,5","+0256,5","+0233,5","10186,5",07/29/2024,
72323003856,2024-07-29T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"270,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0256,1","+0233,1","10186,1",07/29/2024,
72323003856,2024-07-29T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","00396,5,M,N","016093,5,N,5","+0267,5","+0239,5","10187,5",07/29/2024,
72323003856,2024-07-29T16:19:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"330,5,N,0015,5","00457,5,M,N","016093,5,N,5","+0278,5","+0244,5","99999,9",07/29/2024,
72323003856,2024-07-29T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"240,5,N,0015,5","00640,5,M,N","016093,5,N,5","+0289,5","+0244,5","10184,5",07/29/2024,
72323003856,2024-07-29T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"240,5,V,0036,5","00732,5,M,N","016093,5,N,5","+0294,5","+0244,5","10176,5",07/29/2024,
72323003856,2024-07-29T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"240,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0294,1","+0244,1","10176,1",07/29/2024,
72323003856,2024-07-29T18:10:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"240,5,N,0036,5","00945,5,M,N","016093,5,N,5","+0306,5","+0250,5","99999,9",07/29/2024,
72323003856,2024-07-29T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"240,5,N,0015,5","02591,5,M,N","016093,5,N,5","+0300,5","+0244,5","10167,5",07/29/2024,
72323003856,2024-07-29T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0317,5","+0244,5","10157,5",07/29/2024,
72323003856,2024-07-29T20:30:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"260,5,N,0046,5","02743,5,M,N","016093,5,N,5","+0306,5","+0239,5","99999,9",07/29/2024,
72323003856,2024-07-29T20:51:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"200,5,N,0015,5","01433,5,M,N","003219,5,N,5","+0250,5","+0240,5","99999,9",07/29/2024,
72323003856,2024-07-29T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"200,5,N,0026,5","01341,5,M,N","006437,5,N,5","+0260,A","+0240,A","10162,5",07/29/2024,
72323003856,2024-07-29T21:41:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,C,0000,5","03048,5,M,N","016093,5,N,5","+0250,5","+0222,5","99999,9",07/29/2024,
72323003856,2024-07-29T21:51:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"220,5,N,0015,5","07010,5,M,N","016093,5,N,5","+0250,5","+0230,5","99999,9",07/29/2024,
72323003856,2024-07-29T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"210,5,N,0015,5","07010,5,M,N","016093,5,N,5","+0250,5","+0228,5","10160,5",07/29/2024,
72323003856,2024-07-29T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"120,5,N,0031,5","05791,5,M,N","016093,5,N,5","+0256,5","+0239,5","10155,5",07/29/2024,
72323003856,2024-07-29T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10154,5",07/29/2024,
72323003856,2024-08-17T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"130,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0300,1","+0233,1","10132,1",08/17/2024,
72323003856,2024-08-17T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"110,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0283,5","+0239,5","10138,5",08/17/2024,
72323003856,2024-08-17T01:22:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"190,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","99999,9",08/17/2024,
72323003856,2024-08-17T01:43:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"210,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0289,5","+0233,5","99999,9",08/17/2024,
72323003856,2024-08-17T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"210,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0289,5","+0228,5","10143,5",08/17/2024,
72323003856,2024-08-17T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0233,5","10149,5",08/17/2024,
72323003856,2024-08-17T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"140,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0261,1","+0233,1","10149,1",08/17/2024,
72323003856,2024-08-17T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0267,5","+0233,5","10150,5",08/17/2024,
72323003856,2024-08-17T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0250,5","+0233,5","10144,5",08/17/2024,
72323003856,2024-08-17T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"160,5,N,0015,5","01676,5,M,N","016093,5,N,5","+0256,5","+0233,5","10142,5",08/17/2024,
72323003856,2024-08-17T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",08/17/2024,
72323003856,2024-08-17T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"160,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0256,1","+0233,1","10142,1",08/17/2024,
72323003856,2024-08-17T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0250,5","+0233,5","10135,5",08/17/2024,
72323003856,2024-08-17T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0228,5","10134,5",08/17/2024,
72323003856,2024-08-17T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0239,5","+0222,5","10141,5",08/17/2024,
72323003856,2024-08-17T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","22000,1,9,N","016000,1,9,9","+0239,1","+0222,1","10141,1",08/17/2024,
72323003856,2024-08-17T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0239,5","+0222,5","10142,5",08/17/2024,
72323003856,2024-08-17T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0233,5","+0222,5","10141,5",08/17/2024,
72323003856,2024-08-17T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0228,5","10141,5",08/17/2024,
72323003856,2024-08-17T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"130,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0239,1","+0228,1","10141,1",08/17/2024,
72323003856,2024-08-17T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"250,5,N,0015,5","01280,5,M,N","016093,5,N,5","+0250,5","+0228,5","10151,5",08/17/2024,
72323003856,2024-08-17T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0278,5","+0233,5","10144,5",08/17/2024,
72323003856,2024-08-17T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0294,5","+0239,5","10147,5",08/17/2024,
72323003856,2024-08-17T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"220,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0294,1","+0239,1","10147,1",08/17/2024,
72323003856,2024-08-17T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0317,5","+0244,5","10145,5",08/17/2024,
72323003856,2024-08-17T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0339,5","+0239,5","10139,5",08/17/2024,
72323003856,2024-08-17T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0361,5","+0239,5","10128,5",08/17/2024,
72323003856,2024-08-17T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,N,0031,1","22000,1,9,N","016000,1,9,9","+0361,1","+0239,1","10128,1",08/17/2024,
72323003856,2024-08-17T18:24:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"999,9,V,0026,5","01280,5,M,N","016093,5,N,5","+0356,5","+0233,5","99999,9",08/17/2024,
72323003856,2024-08-17T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"290,5,N,0088,5","02591,5,M,N","012875,5,N,5","+0294,5","+0228,5","10126,5",08/17/2024,
72323003856,2024-08-17T19:02:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"290,5,N,0124,5","01829,5,M,N","002414,5,N,5","+0244,A","+0206,5","99999,9",08/17/2024,
72323003856,2024-08-17T19:13:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"290,5,N,0124,5","01829,5,M,N","004828,5,N,5","+0244,5","+0217,5","99999,9",08/17/2024,
72323003856,2024-08-17T19:51:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"150,5,N,0062,5","03353,5,M,N","016093,5,N,5","+0270,5","+0220,5","99999,9",08/17/2024,
72323003856,2024-08-17T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0272,5","+0222,5","10121,5",08/17/2024,
72323003856,2024-08-17T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0294,5","+0228,5","10110,5",08/17/2024,
72323003856,2024-08-17T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"180,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0294,1","+0228,1","10110,1",08/17/2024,
72323003856,2024-08-17T21:42:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"220,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0306,5","+0233,5","99999,9",08/17/2024,
72323003856,2024-08-17T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"240,5,N,0021,5","02896,5,M,N","016093,5,N,5","+0306,5","+0233,5","10104,5",08/17/2024,
72323003856,2024-08-17T22:17:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V030,"230,5,N,0036,5","02896,5,M,N","016093,5,N,5","+0311,5","+0244,5","99999,9",08/17/2024,
72323003856,2024-08-17T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0300,5","+0228,5","10106,5",08/17/2024,
